128,2,244,506,179,297,1,-1,-1,-1
129,2,242,513,182,307,1,-1,-1,-1
130,2,233,521,191,326,1,-1,-1,-1
131,2,232,532,196,340,1,-1,-1,-1
132,2,226,543,204,357,1,-1,-1,-1
133,2,224,554,209,369,1,-1,-1,-1
134,2,221,566,214,382,1,-1,-1,-1
135,2,215,579,221,399,1,-1,-1,-1
136,2,214,593,227,413,1,-1,-1,-1
137,2,214,607,228,417,1,-1,-1,-1
138,2,225,621,224,410,1,-1,-1,-1
139,2,232,636,216,395,1,-1,-1,-1
140,2,242,654,208,378,1,-1,-1,-1
141,2,249,671,200,360,1,-1,-1,-1
142,2,252,690,193,340,1,-1,-1,-1
143,2,256,709,185,320,1,-1,-1,-1
144,2,262,730,175,298,1,-1,-1,-1
145,2,273,752,166,275,1,-1,-1,-1
146,2,283,775,156,251,1,-1,-1,-1
147,2,293,800,147,225,1,-1,-1,-1
148,2,304,826,137,199,1,-1,-1,-1
149,2,317,855,127,169,1,-1,-1,-1
1,3,475,169,47,44,1,-1,-1,-1
2,3,475,170,48,45,1,-1,-1,-1
3,3,475,171,49,46,1,-1,-1,-1
4,3,477,172,49,46,1,-1,-1,-1
5,3,479,174,48,46,1,-1,-1,-1
6,3,479,175,50,47,1,-1,-1,-1
7,3,479,177,51,47,1,-1,-1,-1
8,3,480,178,51,48,1,-1,-1,-1
9,3,481,179,51,49,1,-1,-1,-1
10,3,482,181,52,48,1,-1,-1,-1
11,3,485,182,50,48,1,-1,-1,-1
12,3,484,184,52,50,1,-1,-1,-1
13,3,484,186,53,50,1,-1,-1,-1
14,3,485,187,54,51,1,-1,-1,-1
15,3,486,188,54,52,1,-1,-1,-1
16,3,488,189,54,53,1,-1,-1,-1
17,3,490,192,54,52,1,-1,-1,-1
18,3,490,193,56,53,1,-1,-1,-1
19,3,491,195,56,53,1,-1,-1,-1
20,3,492,196,57,54,1,-1,-1,-1
21,3,493,198,57,54,1,-1,-1,-1
22,3,495,200,56,55,1,-1,-1,-1
23,3,496,202,57,56,1,-1,-1,-1
24,3,497,204,58,57,1,-1,-1,-1
25,3,497,206,60,57,1,-1,-1,-1
26,3,500,207,59,58,1,-1,-1,-1
27,3,502,209,59,57,1,-1,-1,-1
28,3,502,210,60,59,1,-1,-1,-1
29,3,504,212,60,59,1,-1,-1,-1
30,3,506,214,61,60,1,-1,-1,-1
31,3,506,216,63,60,1,-1,-1,-1
32,3,507,217,64,62,1,-1,-1,-1
33,3,509,218,64,63,1,-1,-1,-1
34,3,511,220,64,62,1,-1,-1,-1
35,3,512,221,64,63,1,-1,-1,-1
36,3,512,223,64,64,1,-1,-1,-1
37,3,512,225,64,64,1,-1,-1,-1
38,3,512,226,64,65,1,-1,-1,-1
39,3,512,228,64,66,1,-1,-1,-1
40,3,513,230,63,66,1,-1,-1,-1
41,3,513,232,63,66,1,-1,-1,-1
42,3,513,234,63,67,1,-1,-1,-1
43,3,514,236,62,68,1,-1,-1,-1
44,3,514,238,62,69,1,-1,-1,-1
45,3,514,239,62,72,1,-1,-1,-1
46,3,515,242,61,71,1,-1,-1,-1
47,3,517,244,59,72,1,-1,-1,-1
48,3,517,246,59,74,1,-1,-1,-1
49,3,518,248,58,75,1,-1,-1,-1
50,3,520,250,56,76,1,-1,-1,-1
51,3,521,252,55,78,1,-1,-1,-1
52,3,523,256,53,79,1,-1,-1,-1
53,3,525,259,51,80,1,-1,-1,-1
1,4,387,186,45,46,1,-1,-1,-1
2,4,387,186,45,46,1,-1,-1,-1
3,4,387,187,45,45,1,-1,-1,-1
4,4,387,187,45,45,1,-1,-1,-1
5,4,386,187,46,46,1,-1,-1,-1
6,4,386,188,46,46,1,-1,-1,-1
7,4,385,188,45,46,1,-1,-1,-1
8,4,383,188,46,46,1,-1,-1,-1
9,4,382,188,46,47,1,-1,-1,-1
10,4,382,189,45,47,1,-1,-1,-1
11,4,381,190,46,46,1,-1,-1,-1
12,4,382,190,45,47,1,-1,-1,-1
13,4,382,191,45,47,1,-1,-1,-1
14,4,381,192,46,47,1,-1,-1,-1
15,4,381,192,46,48,1,-1,-1,-1
16,4,381,193,45,48,1,-1,-1,-1
17,4,380,194,46,47,1,-1,-1,-1
18,4,380,194,46,48,1,-1,-1,-1
19,4,379,194,47,49,1,-1,-1,-1
20,4,379,194,47,50,1,-1,-1,-1
21,4,378,194,48,50,1,-1,-1,-1
22,4,378,195,48,50,1,-1,-1,-1
23,4,378,196,49,52,1,-1,-1,-1
24,4,378,197,49,52,1,-1,-1,-1
25,4,378,198,49,51,1,-1,-1,-1
26,4,378,199,48,51,1,-1,-1,-1
27,4,378,200,48,51,1,-1,-1,-1
28,4,378,200,48,51,1,-1,-1,-1
29,4,377,200,49,52,1,-1,-1,-1
30,4,376,201,49,51,1,-1,-1,-1
31,4,376,201,49,51,1,-1,-1,-1
32,4,375,202,49,51,1,-1,-1,-1
33,4,375,202,48,51,1,-1,-1,-1
34,4,374,202,49,52,1,-1,-1,-1
35,4,374,202,49,52,1,-1,-1,-1
36,4,373,202,50,52,1,-1,-1,-1
37,4,374,202,49,52,1,-1,-1,-1
38,4,374,202,49,52,1,-1,-1,-1
39,4,374,202,49,52,1,-1,-1,-1
40,4,372,202,51,53,1,-1,-1,-1
41,4,371,202,52,54,1,-1,-1,-1
42,4,370,203,52,54,1,-1,-1,-1
43,4,372,203,51,54,1,-1,-1,-1
44,4,371,204,52,53,1,-1,-1,-1
45,4,370,203,53,55,1,-1,-1,-1
46,4,369,203,53,55,1,-1,-1,-1
47,4,368,204,54,55,1,-1,-1,-1
48,4,367,204,54,56,1,-1,-1,-1
49,4,367,204,54,57,1,-1,-1,-1
50,4,367,204,54,57,1,-1,-1,-1
51,4,367,204,54,57,1,-1,-1,-1
52,4,366,204,55,58,1,-1,-1,-1
53,4,365,204,56,58,1,-1,-1,-1
54,4,364,204,56,59,1,-1,-1,-1
55,4,363,205,57,59,1,-1,-1,-1
56,4,363,205,56,59,1,-1,-1,-1
57,4,363,205,56,59,1,-1,-1,-1
58,4,364,206,55,58,1,-1,-1,-1
59,4,362,206,57,59,1,-1,-1,-1
60,4,361,207,57,59,1,-1,-1,-1
61,4,360,207,58,59,1,-1,-1,-1
62,4,359,207,59,61,1,-1,-1,-1
63,4,357,208,60,62,1,-1,-1,-1
64,4,356,208,61,63,1,-1,-1,-1
65,4,356,209,61,63,1,-1,-1,-1
66,4,355,210,61,62,1,-1,-1,-1
67,4,354,210,62,64,1,-1,-1,-1
68,4,353,211,62,64,1,-1,-1,-1
69,4,353,212,62,64,1,-1,-1,-1
70,4,352,213,63,66,1,-1,-1,-1
71,4,350,214,65,66,1,-1,-1,-1
72,4,350,215,64,66,1,-1,-1,-1
73,4,350,216,64,67,1,-1,-1,-1
74,4,350,217,64,67,1,-1,-1,-1
75,4,349,218,64,67,1,-1,-1,-1
76,4,348,218,65,68,1,-1,-1,-1
77,4,348,219,65,68,1,-1,-1,-1
78,4,347,220,65,68,1,-1,-1,-1
79,4,347,222,65,67,1,-1,-1,-1
80,4,346,223,66,69,1,-1,-1,-1
81,4,345,224,67,70,1,-1,-1,-1
82,4,343,225,68,72,1,-1,-1,-1
83,4,342,227,69,72,1,-1,-1,-1
84,4,341,228,70,73,1,-1,-1,-1
85,4,340,229,70,74,1,-1,-1,-1
86,4,341,231,68,73,1,-1,-1,-1
87,4,340,232,70,74,1,-1,-1,-1
88,4,340,234,70,74,1,-1,-1,-1
89,4,339,235,72,77,1,-1,-1,-1
90,4,339,237,72,77,1,-1,-1,-1
91,4,338,238,72,78,1,-1,-1,-1
92,4,337,240,73,78,1,-1,-1,-1
93,4,337,242,73,78,1,-1,-1,-1
94,4,336,243,74,80,1,-1,-1,-1
95,4,335,245,75,82,1,-1,-1,-1
96,4,334,247,76,82,1,-1,-1,-1
97,4,334,248,76,84,1,-1,-1,-1
98,4,334,250,76,83,1,-1,-1,-1
99,4,334,252,76,83,1,-1,-1,-1
100,4,333,254,77,85,1,-1,-1,-1
101,4,332,256,78,85,1,-1,-1,-1
102,4,331,258,79,87,1,-1,-1,-1
103,4,330,260,79,87,1,-1,-1,-1
104,4,330,262,79,88,1,-1,-1,-1
105,4,329,264,80,90,1,-1,-1,-1
106,4,327,266,82,92,1,-1,-1,-1
107,4,326,268,83,94,1,-1,-1,-1
108,4,325,270,85,95,1,-1,-1,-1
109,4,326,272,84,94,1,-1,-1,-1
110,4,325,275,85,95,1,-1,-1,-1
111,4,325,278,85,95,1,-1,-1,-1
112,4,325,280,85,95,1,-1,-1,-1
113,4,324,282,85,97,1,-1,-1,-1
114,4,323,285,86,97,1,-1,-1,-1
115,4,322,287,87,99,1,-1,-1,-1
116,4,321,290,88,99,1,-1,-1,-1
117,4,321,292,88,100,1,-1,-1,-1
118,4,320,295,89,101,1,-1,-1,-1
119,4,319,297,90,102,1,-1,-1,-1
120,4,318,300,91,104,1,-1,-1,-1
121,4,317,303,92,105,1,-1,-1,-1
122,4,316,305,93,107,1,-1,-1,-1
123,4,315,307,94,109,1,-1,-1,-1
124,4,314,310,95,109,1,-1,-1,-1
125,4,313,313,96,110,1,-1,-1,-1
126,4,312,315,97,113,1,-1,-1,-1
127,4,310,318,99,114,1,-1,-1,-1
128,4,310,320,99,116,1,-1,-1,-1
129,4,307,323,102,119,1,-1,-1,-1
130,4,307,327,102,119,1,-1,-1,-1
131,4,307,329,102,121,1,-1,-1,-1
132,4,305,332,104,122,1,-1,-1,-1
133,4,304,335,105,125,1,-1,-1,-1
134,4,303,338,106,127,1,-1,-1,-1
135,4,302,340,107,130,1,-1,-1,-1
136,4,300,344,109,132,1,-1,-1,-1
137,4,299,347,110,134,1,-1,-1,-1
138,4,298,351,111,136,1,-1,-1,-1
139,4,297,354,113,139,1,-1,-1,-1
140,4,296,357,114,141,1,-1,-1,-1
141,4,295,360,115,144,1,-1,-1,-1
142,4,294,364,117,146,1,-1,-1,-1
143,4,292,367,119,149,1,-1,-1,-1
144,4,291,370,120,153,1,-1,-1,-1
145,4,289,374,123,156,1,-1,-1,-1
146,4,288,378,124,160,1,-1,-1,-1
147,4,288,382,125,162,1,-1,-1,-1
148,4,289,387,126,163,1,-1,-1,-1
149,4,287,390,128,168,1,-1,-1,-1
150,4,285,395,130,171,1,-1,-1,-1
151,4,284,399,132,175,1,-1,-1,-1
152,4,283,403,134,179,1,-1,-1,-1
153,4,282,408,136,182,1,-1,-1,-1
154,4,282,413,137,186,1,-1,-1,-1
155,4,280,418,140,190,1,-1,-1,-1
156,4,279,423,141,194,1,-1,-1,-1
157,4,278,428,143,199,1,-1,-1,-1
158,4,276,433,147,205,1,-1,-1,-1
159,4,276,439,148,209,1,-1,-1,-1
160,4,274,445,151,214,1,-1,-1,-1
161,4,273,451,153,219,1,-1,-1,-1
162,4,271,457,156,225,1,-1,-1,-1
163,4,270,463,158,231,1,-1,-1,-1
164,4,268,470,161,237,1,-1,-1,-1
165,4,266,477,163,242,1,-1,-1,-1
166,4,266,484,166,248,1,-1,-1,-1
167,4,262,491,170,257,1,-1,-1,-1
168,4,261,498,172,264,1,-1,-1,-1
169,4,259,507,176,271,1,-1,-1,-1
170,4,257,515,179,279,1,-1,-1,-1
171,4,255,523,184,288,1,-1,-1,-1
172,4,254,533,186,296,1,-1,-1,-1
173,4,251,542,190,305,1,-1,-1,-1
174,4,247,552,196,317,1,-1,-1,-1
175,4,244,561,200,329,1,-1,-1,-1
176,4,242,570,204,339,1,-1,-1,-1
185,4,257,690,201,333,1,-1,-1,-1
3,5,350,252,75,96,1,-1,-1,-1
4,5,349,254,76,98,1,-1,-1,-1
5,5,349,255,77,100,1,-1,-1,-1
6,5,347,257,78,101,1,-1,-1,-1
7,5,346,259,79,102,1,-1,-1,-1
8,5,344,261,80,102,1,-1,-1,-1
9,5,343,262,80,104,1,-1,-1,-1
10,5,343,264,79,103,1,-1,-1,-1
11,5,344,265,80,104,1,-1,-1,-1
12,5,342,268,81,107,1,-1,-1,-1
13,5,340,269,83,109,1,-1,-1,-1
14,5,339,271,84,111,1,-1,-1,-1
15,5,341,273,83,111,1,-1,-1,-1
16,5,340,276,83,111,1,-1,-1,-1
17,5,339,278,84,113,1,-1,-1,-1
18,5,338,279,85,115,1,-1,-1,-1
19,5,337,282,86,115,1,-1,-1,-1
20,5,337,284,86,117,1,-1,-1,-1
21,5,336,287,87,118,1,-1,-1,-1
22,5,334,289,89,121,1,-1,-1,-1
23,5,332,292,89,122,1,-1,-1,-1
24,5,332,294,89,123,1,-1,-1,-1
25,5,334,298,89,122,1,-1,-1,-1
26,5,334,300,91,125,1,-1,-1,-1
27,5,333,303,91,125,1,-1,-1,-1
28,5,332,304,94,128,1,-1,-1,-1
29,5,331,306,95,131,1,-1,-1,-1
30,5,329,309,96,132,1,-1,-1,-1
31,5,328,311,97,134,1,-1,-1,-1
32,5,328,313,98,136,1,-1,-1,-1
33,5,325,316,100,138,1,-1,-1,-1
34,5,323,319,100,140,1,-1,-1,-1
35,5,323,321,102,142,1,-1,-1,-1
36,5,322,324,103,144,1,-1,-1,-1
37,5,321,326,105,148,1,-1,-1,-1
38,5,320,329,107,149,1,-1,-1,-1
39,5,316,332,108,151,1,-1,-1,-1
40,5,314,334,110,156,1,-1,-1,-1
41,5,314,337,111,158,1,-1,-1,-1
42,5,313,340,112,161,1,-1,-1,-1
43,5,311,344,113,163,1,-1,-1,-1
44,5,309,348,115,166,1,-1,-1,-1
45,5,308,351,116,169,1,-1,-1,-1
46,5,305,353,119,174,1,-1,-1,-1
47,5,304,358,121,177,1,-1,-1,-1
48,5,303,362,122,180,1,-1,-1,-1
49,5,301,366,124,185,1,-1,-1,-1
50,5,298,369,127,190,1,-1,-1,-1
51,5,296,373,129,196,1,-1,-1,-1
52,5,295,378,130,199,1,-1,-1,-1
53,5,292,383,133,204,1,-1,-1,-1
54,5,293,388,134,207,1,-1,-1,-1
55,5,291,394,136,211,1,-1,-1,-1
56,5,291,399,140,217,1,-1,-1,-1
57,5,289,404,143,224,1,-1,-1,-1
58,5,287,412,143,225,1,-1,-1,-1
59,5,285,418,147,233,1,-1,-1,-1
60,5,284,424,151,241,1,-1,-1,-1
61,5,282,431,154,246,1,-1,-1,-1
62,5,280,438,158,254,1,-1,-1,-1
63,5,278,445,159,257,1,-1,-1,-1
64,5,276,454,162,264,1,-1,-1,-1
65,5,271,462,169,275,1,-1,-1,-1
66,5,267,471,174,287,1,-1,-1,-1
67,5,263,480,180,297,1,-1,-1,-1
68,5,259,489,185,309,1,-1,-1,-1
69,5,255,497,192,322,1,-1,-1,-1
70,5,253,508,197,333,1,-1,-1,-1
71,5,248,518,204,347,1,-1,-1,-1
72,5,242,530,210,363,1,-1,-1,-1
73,5,239,542,216,378,1,-1,-1,-1
74,5,233,554,224,397,1,-1,-1,-1
75,5,227,568,232,415,1,-1,-1,-1
76,5,221,582,238,433,1,-1,-1,-1
77,5,222,597,236,431,1,-1,-1,-1
78,5,231,610,230,422,1,-1,-1,-1
79,5,244,626,222,405,1,-1,-1,-1
19,6,56,166,72,85,1,-1,-1,-1
20,6,56,164,72,84,1,-1,-1,-1
21,6,60,163,69,81,1,-1,-1,-1
22,6,62,162,69,80,1,-1,-1,-1
23,6,62,159,71,82,1,-1,-1,-1
24,6,65,158,70,81,1,-1,-1,-1
25,6,67,156,70,80,1,-1,-1,-1
26,6,70,154,69,78,1,-1,-1,-1
27,6,73,153,68,76,1,-1,-1,-1
28,6,75,151,68,75,1,-1,-1,-1
29,6,78,149,69,75,1,-1,-1,-1
30,6,80,147,69,75,1,-1,-1,-1
31,6,80,144,70,75,1,-1,-1,-1
32,6,83,142,69,75,1,-1,-1,-1
33,6,84,140,68,74,1,-1,-1,-1
34,6,85,138,68,73,1,-1,-1,-1
35,6,91,138,65,70,1,-1,-1,-1
36,6,91,134,66,71,1,-1,-1,-1
37,6,91,129,68,73,1,-1,-1,-1
38,6,94,127,68,73,1,-1,-1,-1
39,6,97,124,67,73,1,-1,-1,-1
40,6,98,122,67,73,1,-1,-1,-1
41,6,101,121,66,71,1,-1,-1,-1
42,6,103,119,65,70,1,-1,-1,-1
43,6,105,116,64,70,1,-1,-1,-1
44,6,106,114,64,69,1,-1,-1,-1
45,6,107,112,64,69,1,-1,-1,-1
46,6,110,110,62,68,1,-1,-1,-1
47,6,112,108,61,67,1,-1,-1,-1
48,6,114,107,60,65,1,-1,-1,-1
49,6,117,105,58,64,1,-1,-1,-1
50,6,117,102,59,64,1,-1,-1,-1
51,6,120,100,57,64,1,-1,-1,-1
52,6,122,98,57,62,1,-1,-1,-1
53,6,123,96,57,63,1,-1,-1,-1
54,6,124,94,57,64,1,-1,-1,-1
55,6,126,92,55,63,1,-1,-1,-1
56,6,127,90,55,62,1,-1,-1,-1
57,6,128,86,55,63,1,-1,-1,-1
58,6,130,85,54,62,1,-1,-1,-1
59,6,133,84,52,61,1,-1,-1,-1
60,6,134,82,52,60,1,-1,-1,-1
61,6,135,80,52,60,1,-1,-1,-1
62,6,136,78,52,60,1,-1,-1,-1
63,6,138,78,51,59,1,-1,-1,-1
64,6,139,76,50,59,1,-1,-1,-1
65,6,139,74,51,59,1,-1,-1,-1
66,6,141,72,50,59,1,-1,-1,-1
67,6,142,70,49,58,1,-1,-1,-1
68,6,144,68,48,58,1,-1,-1,-1
69,6,143,64,50,60,1,-1,-1,-1
70,6,146,64,48,58,1,-1,-1,-1
71,6,147,62,47,57,1,-1,-1,-1
72,6,150,62,45,55,1,-1,-1,-1
73,6,151,60,45,55,1,-1,-1,-1
74,6,153,59,44,54,1,-1,-1,-1
75,6,153,58,45,54,1,-1,-1,-1
76,6,153,57,45,54,1,-1,-1,-1
77,6,155,55,44,54,1,-1,-1,-1
78,6,156,54,43,54,1,-1,-1,-1
79,6,158,53,42,53,1,-1,-1,-1
80,6,159,53,42,52,1,-1,-1,-1
81,6,160,52,41,52,1,-1,-1,-1
82,6,160,50,42,52,1,-1,-1,-1
83,6,161,49,42,52,1,-1,-1,-1
84,6,162,47,42,53,1,-1,-1,-1
85,6,163,46,41,52,1,-1,-1,-1
86,6,165,46,40,51,1,-1,-1,-1
87,6,167,46,38,49,1,-1,-1,-1
88,6,168,46,38,48,1,-1,-1,-1
89,6,171,47,36,46,1,-1,-1,-1
90,6,172,46,36,45,1,-1,-1,-1
91,6,173,46,35,43,1,-1,-1,-1
92,6,174,45,35,44,1,-1,-1,-1
93,6,169,36,41,52,1,-1,-1,-1
94,6,169,32,42,55,1,-1,-1,-1
95,6,169,30,42,56,1,-1,-1,-1
96,6,171,30,41,55,1,-1,-1,-1
97,6,174,32,39,52,1,-1,-1,-1
98,6,178,34,35,48,1,-1,-1,-1
99,6,176,30,37,51,1,-1,-1,-1
100,6,176,28,37,52,1,-1,-1,-1
101,6,177,27,36,52,1,-1,-1,-1
102,6,178,27,36,51,1,-1,-1,-1
103,6,179,27,35,50,1,-1,-1,-1
104,6,182,28,33,49,1,-1,-1,-1
105,6,185,31,31,45,1,-1,-1,-1
106,6,187,30,30,45,1,-1,-1,-1
107,6,189,31,29,43,1,-1,-1,-1
108,6,190,31,29,41,1,-1,-1,-1
109,6,189,28,31,44,1,-1,-1,-1
110,6,190,27,30,44,1,-1,-1,-1
111,6,191,26,30,44,1,-1,-1,-1
112,6,192,27,30,41,1,-1,-1,-1
38,7,336,179,41,42,1,-1,-1,-1
39,7,336,179,41,42,1,-1,-1,-1
40,7,336,180,41,41,1,-1,-1,-1
41,7,336,180,41,42,1,-1,-1,-1
42,7,336,180,41,41,1,-1,-1,-1
43,7,336,180,41,41,1,-1,-1,-1
44,7,336,179,41,42,1,-1,-1,-1
45,7,336,179,41,42,1,-1,-1,-1
46,7,336,178,41,42,1,-1,-1,-1
47,7,335,178,42,42,1,-1,-1,-1
